,id,tweets,label
200,200,earthquake M  Alaska Peninsula September    GMT,0
1102,1102,Army warns militants not to hamper relief operations in quakehit areas  SAMAA TV  via  aWAR,0
333,333,Unconfirmed reports that militants have fired rockets at a helicopter flying over region struck by a massive earthquake pakistan,0
1647,1647,KhanAmerKhan Rescue and relief efforts by Pakistan Army continue in earthquake affected areas of Balochistan,0
7574,7574,NepalEarthquake Nepal Army guiding IAF to locations for rescuerelief operations A story in  Pic,0
2714,2714,How did the Napa earthquake affect sleep,0
3591,3591,Sending and surrounding the beings of Chile with an abundance of love light and prayers May all be safe earthquake tsunami,0
3201,3201,Mans drone footage shows Napa quake damage,0
185,185,trucks carrying supplies for Balochistan earthquake victims stopped by Pakistan SecurityForces LocalNGOSPO,0
4114,4114,Thanks for your concern but quake and tsunami warning in different part of Chilehope everyone is ok and all stay safe,0
206,206,earthquake M  Central Alaska September    GMT,0
4246,4246,ABC World News Now Deadly Earthquake Strikes Off Chiles Coast  Watch,1
5252,5252,Evacuations may become chaotic people are scared it´s dark cold traffic gets hectic  staff in Chil,1
1677,1677,MREMeal Ready to Eat packs  campstents have been distributed among the EarthQuake victims in Balochistan,0
912,912,RiP  people who died in earthquake in Baloshistan  May Allah bless their souls and give patience to their familes,1
8182,8182,VIDEO DEC Nepal appeal raises over m  EverdonBDC,0
4102,4102,Peak velocity  acceleration of chch M earthquake in   were higher than in Chiles M,0
6248,6248,Access to clean water is now critical in Nepal Together we can save lives  NepalEarthquake ht,0
5122,5122,PrayForChile What the fucks this Hows that gonna help You bunch of retards Do yo even care,0
7614,7614,Nepal Earthquake Lok Sabha Members to Donate a Months Salary to Prime Ministers Relief Fund All Lok Sabha members who have agree,0
6297,6297,Man pulled alive from rubble Thursday  days after massive Nepal earthquake in which more than  people died,1
1974,1974,California earthquake wine country clears up damage around Napa,1
8365,8365,Indias defence ministry tweets pictures of aid operation to help victims of Nepal earthquake,0
549,549,earthquake ML  EASTERN TURKEY  TomohonKotaCom,0
3006,3006,Strong California quake shakes famed wine country  The Seattle Times CNNMoneyStrong California quake shakes,0
8156,8156,More than  people have already died in NepalEarthquake This is a monstrous calamity PrayersForNepal,1
7490,7490,Thank God that my dearest friends family and friends in Nepal are safe and doing good Lets Pray,0
4791,4791,itsyoungrapper YES U CAN GO AND EAT,0
6905,6905,NepalEarthquake m children are in desperate need of vital aid including clean water shelter  sanitation,0
4671,4671,youtubetrents are the saddest way to tell people whats cool and what sucks its like we are being controled with stupid thing to distract us,0
3707,3707,HolySnailGrail seems you didnt miss me,0
3015,3015,Sundays earthquake in California left more than B worth of damageamong top  costliest,1
4370,4370,perfspinosa  hi ◡̈ I WASNT FOLLOWING YOU Oh my God I THOUGHT I WAS IM SORRY and youre gorg and flawless okay ily,0
6008,6008,Imp update Were hosting all  NepalQuake Situation Reports on DigitalHimalaya  to speed up,0
1341,1341,Cal OES   Unveil North Coast Earthquake and Tsunami ResponsePlan in Cascadia Subduction,0
4765,4765,Earthquake insurance penetration varies in countries with high seismic risk Chile relatively high coverage,0
478,478,Pakistan quake survivors struggle to cope  Earthquake video,1
8510,8510,My thoughts and prayers to everyone in Nepal,0
7102,7102,Among Nepals earthquake survivors Israeli gay men and their surrogate babies,1
2502,2502,America wages war against the Muslims Allah shakes the earth beneath the Americans in Wine Country California Eart,0
4017,4017,Chile is having some massive earthquakes just how we all prayed for kessab we should all pray for Chile,0
1252,1252,Balochistan Earthquake Rescue Operation  Baloch Welfare Committe BWC APPEAL  BalochistanEarthQ,0
7040,7040,Cooking amid the ruins NepalEarthquake,1
7995,7995,Nepalese Home Ministry says quake death toll has reached  BreakingNews NepalEarthquake nst,1
346,346,Reports of Pakistan army having barred UN aid convoy from traveling to Occupied Balochistans earthquake hit areas,0
529,529,War  Dialogue for Peace in PakistanGood topic  Good Discussion going on in  With Rj,0
3092,3092,N California Earthquake Damage Could Reach B Northern California is cleaning up one day after suffering i,1
2875,2875,Raiders Assist in Napa Earthquake Recovery Efforts The American Red Cross Napa Valley Unified School Distric,0
455,455,Another strong Jolt of EarthQuake hit the Baluchistan province of PakistanMany houses wr destroyedMany civil remained under collapsed,1
2212,2212,Mexico President Enrique Pena Nieto expresses solidarity with California after Napa earthquake damage kcra,0
1388,1388,Pic KKF Send Relief Goods For Balochistan Earthquake Victims ReliefByKKF MQM,0
5583,5583,Please join us in prayers for Nepal for the bereaved families of those who are killed and injured,0
6474,6474,If NEPAL awards  their highest civilian award may be many indians will come to value our Private Message,0
5713,5713,quake has devastated Nepal Join us in supporting  providing immediate medical care food  water Text,0
356,356,God help those people who are suffering because of the quake in Pakistan,0
4521,4521,NEW  Santiago Chile earthquake forecast for April  is now online updated daily,0
4509,4509,Earthquake Strikes Chile Then Tsunami Hits Coast Minutes Later  Earthquake Strikes Chile T  unreported,0
1601,1601,Army Helicopter which was on survey of EarthQuake affected area over Mashke came under rocket attack Major General Saeed,0
5420,5420,PrayForMH PrayForChile PrayForSouthKorea PrayForSinabung PrayForIndonesia PrayForNigeria this is too much,0
8433,8433,Private Message Modi  HM Rajnath Singh called us expressed their concern they have offered us all aid possible D Upadhyay Nepal Ambas,0
7135,7135,Charities Nations Rush to Offer Aid to Nepal,0
2026,2026,Nancy Pelosis Hotel in Napa she and her husband own How much will taxpayers spend to repair earthquake damage http,1
4771,4771,Save the Children teams in Latin America sending status reports following Chile earthquake Determining next steps as situation develops,0
7220,7220,Hillary are you going to send your husband to Nepal whatdowewantStopHiliary,0
296,296,Pakistan doesnt learn u had two earthquakes in less than an week but they are still bombing,0
8061,8061,BREAKING Death toll from Nepal earthquake tops,1
5268,5268,We produced seismic sounds of the  Chile earthquake for the UCSDs University Art Gallery exhibit My Strangest Stranger,0
3587,3587,Tsunami watch continues Chile extended its tsunami warnings for the northern region after they were lifted el,0
7526,7526,My cousin just sent me these pictures The entire bhaktpur durbar square is no more Kathmandu earthquake,1
6145,6145,For info on relief shelter in SANKHA PARK RINGROAD in ktm contact Vishwaprakash Pandit on  NepalQuakeRelief,0
2718,2718,VIDEO Napa earthquake damage Wine tanks leaking  Anyone ready for a drink Earthquake via,1
4318,4318,Thoughts are with those affected PrayForChile,0
1213,1213,New island formed after deadly Pakistan quake  FT,0
1398,1398,USGS reports a M earthquake km N of Hatillo Puerto Rico on    UTC  quake,0
6220,6220,NDTV News  World Nepal Earthquake Gujarat in Touch With Centre to Ensure Return of Gujaratis  NDTV News,1
28,28,USGS reports a M earthquake km W of Anchorage Alaska on    UTC  quake,0
4880,4880,mileys dog dying is getting more attention than the earthquake in chile SmHhshshs,0
3252,3252,More updates from the Napa earthquake where vintners are picking through overturned barrels and smashed bottles to,1
7502,7502,NepalEarthquake IAF Rapid Action Medical Team with medical aid boarding an IAF aircraft for Nepal,0
7964,7964,We are here for you Nepal Stay strong,0
3516,3516,Quake aftershocks damage Napa bridge force lane closure,1
420,420,Pakistans Earthquake mountain The island that appeared from the sea      Pakistan,0
3774,3774,monetterie i love his hair so muuch preicous bby lion,0
227,227,More than  killed in major earthquake in Balochistan  via,1
7248,7248,some of the most common injuries are crush injuries fractures  brainspine injuries nepalquake  kathmandu http,1
177,177,Appeal for Donation JUDReleif Earthquake Awaran,0
5148,5148,earthquake strikes off of the coast of chile Tsunami warning issued for Chile Ecuador  Peru Say a prayer for th,0
5699,5699,PrayForNepal More than  people have died in deadly Earthquake in Nepal Rescue efforts on Everest underway htt,1
425,425,Balochistan needs our help,0
247,247,Strongly condemn PeshawarBlast my thoughts with brave people of Peshawar  KPK today Pakistan Peace,0
7883,7883,Lets keep our thoughts and prayers to our fellow human beings who are in Nepal They need all the support they can get at a t,0
5139,5139,Powerful quake near Chile triggers tsunami Chiles National Emergency Office tweeted that it was asking everyone to evacuate coastal,0
630,630,Perhaps God is not happy with us pardoning the killers of thousands of innocents EarthQuake,0
707,707,USGS alert M  Kenai Peninsula Alaska October    GMT  earthquake tsunami prayfromjapan,0
2008,2008,California earthquake captured on familys camera  video,0
4276,4276,Cant believe that Chile was struck with another earthquake Stay strong PrayForChile,0
2230,2230,Totally felt the last napaquake aftershock rite before press conference started  said it was him sitting down,0
7195,7195,Brilliant effort by doctors for survivors in Nepal Consult them online if you have internet available,0
1800,1800,September   More Than  Innocent People Were Shot Dead In  Minutes HyderabadMassacre Pakistan,1
1802,1802,EarthQuake  Packed food items grains bottled water meds tents can be deposited at COD DHA or any nearby Rangers Unit Karachi,0
8008,8008,My prayers go out to Nepal,0
5188,5188,DavidGrann Pretty Amazing Watch How Tuesdays Tsunami Waves Moved From Chile All the Way to Australia NZ,0
7388,7388,I have latest photos of damaged area of World Heritage Site Nepal Any media or organization want thosePlz contact earthquake Nepalquake,1
62,62,people killed by drones in strikes on consecutive days in Pakistan As yet none of their names are known,0
5481,5481,PrayforChile may God continue to be with you all,0
2310,2310,Strong Earthquake Shakes Bay Area in California The magnitude earthquake was the largest to shake the Bay,0
1104,1104,earthquake M   Europe Portugal Azores Furnas Preliminary Earthquake Report DateTime,0
3715,3715,A new magnitude earthquake strikes Northern Chile following an magniitude jolt in the same region,0
129,129,magnitude earthquake  km from Hollister CA United States,0
1586,1586,Pakistan struggles to help quake victims  dead,1
4987,4987,Dont leave your animals please PrayForChile TerremotoenChile,0
6705,6705,UK tour operator confirms one client dead in Nepal earthquake  via,1
4632,4632,Nessuno tsunami in Cile   Largest swimming pool in the world at the San Alfonso del Mar Resort Chile,0
179,179,WSJ Photos of the island that appeared after powerful Pakistan earthquake  ASIA,0
92,92,Oh lord   Update  including  women dead over  injured in twin bombings in Qisa Khawani Bazar Pesh,1
124,124,New major earthquake rocks southwest Pakistan Pakistan,0
6834,6834,The situation in Nepal is really badOur prayers are with them ὤF,0
7358,7358,Why is the top trend ThankYouPM  This story is first about Nepal and its grieving people isnt it NepalQuake,0
3877,3877,people confirmed dead and  seriously injured when an earthquake struck off the coast of Chile Iquique governor Gonzalo Prieto says,1
8275,8275,Britain sends Gurkha soldiers for Nepal quake aid,0
